profit,margin,sales,cogs,total_expenses,marketing,inventory,budget_profit,budget_margin,budget_sales,market_encoding,market_size_encoding,año_encoding,Coffee,Espresso,Herbal Tea,Tea
25.0,132.0,242.0,95.0,46.0,22.0,554.0,30.0,130.0,220.0,3,1,1,0,1,0,0
23.0,129.0,219.0,92.0,104.0,22.0,599.0,40.0,130.0,210.0,3,1,1,0,1,0,0
73.0,132.0,231.0,99.0,59.0,32.0,565.0,80.0,130.0,220.0,3,1,0,0,1,0,0
53.0,62.0,123.0,48.0,29.0,15.0,623.0,30.0,50.0,80.0,3,1,1,0,0,1,0
16.0,70.0,126.0,56.0,54.0,21.0,385.0,20.0,30.0,60.0,3,1,0,0,0,1,0
42.0,84.0,154.0,70.0,42.0,21.0,957.0,50.0,70.0,120.0,3,1,0,0,0,1,0
58.0,82.0,161.0,69.0,43.0,21.0,965.0,40.0,60.0,110.0,3,1,1,0,0,1,0
97.0,123.0,224.0,103.0,49.0,31.0,1073.0,70.0,100.0,170.0,3,1,1,0,0,1,0
35.0,56.0,94.0,38.0,21.0,10.0,871.0,50.0,60.0,100.0,3,1,0,0,0,0,1
42.0,48.0,85.0,32.0,20.0,8.0,817.0,40.0,50.0,80.0,3,1,1,0,0,0,1
40.0,76.0,138.0,72.0,54.0,23.0,619.0,40.0,70.0,400.0,3,1,0,1,0,0,0
40.0,76.0,138.0,75.0,55.0,24.0,235.0,40.0,70.0,130.0,3,1,1,1,0,0,0
40.0,76.0,138.0,72.0,54.0,23.0,619.0,40.0,70.0,400.0,3,1,1,1,0,0,0
40.0,76.0,138.0,75.0,55.0,24.0,619.0,40.0,70.0,400.0,3,1,1,1,0,0,0
15.0,32.0,53.0,21.0,17.0,5.0,449.0,20.0,30.0,50.0,3,1,0,0,0,0,1
25.0,44.0,73.0,29.0,19.0,8.0,490.0,30.0,40.0,70.0,3,1,0,0,0,0,1
-46.0,46.0,104.0,52.0,77.0,47.0,520.0,-10.0,50.0,90.0,3,1,1,0,1,0,0
12.0,65.0,118.0,53.0,53.0,20.0,361.0,20.0,50.0,90.0,3,1,0,0,0,1,0
6.0,57.0,102.0,45.0,51.0,17.0,409.0,10.0,40.0,70.0,3,1,0,0,0,1,0
22.0,69.0,132.0,55.0,54.0,20.0,410.0,20.0,50.0,90.0,3,1,1,0,0,1,0
22.0,42.0,71.0,29.0,20.0,8.0,835.0,30.0,40.0,70.0,3,1,0,0,0,0,1
26.0,36.0,59.0,24.0,16.0,6.0,856.0,30.0,40.0,60.0,3,1,1,0,0,0,1
113.0,146.0,288.0,145.0,60.0,40.0,1292.0,100.0,150.0,280.0,3,1,1,0,1,0,0
129.0,153.0,326.0,153.0,66.0,42.0,1319.0,80.0,140.0,290.0,3,1,1,0,1,0,0
40.0,76.0,86.0,154.0,67.0,49.0,619.0,40.0,70.0,100.0,2,1,1,1,0,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,1,1,1,0,0,0
58.0,114.0,189.0,75.0,56.0,24.0,549.0,50.0,80.0,120.0,2,1,0,0,0,0,1
80.0,112.0,189.0,77.0,32.0,21.0,449.0,60.0,70.0,120.0,2,1,0,0,0,0,1
91.0,155.0,258.0,103.0,64.0,33.0,1130.0,110.0,150.0,240.0,3,0,0,1,0,0,0
115.0,188.0,313.0,125.0,73.0,41.0,1119.0,130.0,160.0,260.0,3,0,0,1,0,0,0
180.0,195.0,346.0,130.0,74.0,42.0,945.0,130.0,180.0,300.0,3,0,1,1,0,0,0
169.0,186.0,329.0,123.0,72.0,40.0,932.0,130.0,180.0,290.0,3,0,1,1,0,0,0
18.0,37.0,62.0,25.0,19.0,7.0,769.0,30.0,40.0,60.0,3,0,0,0,0,0,1
15.0,31.0,51.0,20.0,16.0,5.0,814.0,20.0,30.0,50.0,3,0,0,0,0,0,1
17.0,34.0,57.0,23.0,17.0,6.0,809.0,30.0,40.0,60.0,3,0,0,0,0,0,1
23.0,34.0,56.0,23.0,16.0,6.0,787.0,30.0,40.0,60.0,3,0,1,0,0,0,1
21.0,31.0,51.0,20.0,15.0,5.0,814.0,20.0,30.0,50.0,3,0,1,0,0,0,1
7.0,105.0,180.0,75.0,98.0,68.0,522.0,20.0,100.0,170.0,3,0,0,0,1,0,0
3.0,90.0,155.0,65.0,87.0,58.0,513.0,20.0,90.0,150.0,3,0,0,0,1,0,0
0.0,87.0,150.0,63.0,87.0,57.0,506.0,10.0,80.0,140.0,3,0,0,0,1,0,0
0.0,87.0,150.0,63.0,87.0,57.0,521.0,10.0,80.0,140.0,3,0,0,0,1,0,0
-5.0,66.0,113.0,47.0,71.0,42.0,622.0,20.0,70.0,110.0,3,0,0,0,1,0,0
-8.0,61.0,105.0,44.0,69.0,39.0,617.0,10.0,60.0,100.0,3,0,0,0,1,0,0
-3.0,75.0,127.0,53.0,72.0,48.0,597.0,10.0,70.0,120.0,3,0,1,0,1,0,0
26.0,71.0,124.0,53.0,45.0,17.0,299.0,40.0,70.0,120.0,3,0,0,0,1,0,0
23.0,65.0,113.0,48.0,42.0,15.0,380.0,40.0,70.0,110.0,3,0,0,0,1,0,0
21.0,64.0,111.0,47.0,43.0,15.0,375.0,50.0,60.0,90.0,3,0,0,0,1,0,0
26.0,71.0,124.0,53.0,45.0,17.0,380.0,40.0,70.0,120.0,3,0,0,0,1,0,0
36.0,68.0,127.0,51.0,44.0,16.0,311.0,40.0,70.0,110.0,3,0,1,0,1,0,0
30.0,65.0,112.0,48.0,40.0,15.0,334.0,40.0,70.0,110.0,3,0,1,0,1,0,0
22.0,57.0,99.0,43.0,38.0,14.0,388.0,20.0,50.0,90.0,3,0,1,0,1,0,0
40.0,105.0,190.0,85.0,65.0,32.0,494.0,40.0,80.0,140.0,3,0,0,0,0,1,0
33.0,96.0,173.0,77.0,63.0,29.0,529.0,40.0,80.0,130.0,3,0,0,0,0,1,0
28.0,88.0,160.0,72.0,60.0,27.0,606.0,30.0,70.0,120.0,3,0,0,0,0,1,0
38.0,102.0,184.0,82.0,64.0,31.0,601.0,30.0,70.0,130.0,3,0,0,0,0,1,0
62.0,105.0,213.0,85.0,68.0,32.0,494.0,40.0,80.0,140.0,3,0,1,0,0,1,0
44.0,93.0,167.0,76.0,57.0,28.0,580.0,40.0,80.0,130.0,3,0,1,0,0,1,0
44.0,93.0,167.0,76.0,57.0,28.0,613.0,40.0,80.0,130.0,3,0,1,0,0,1,0
40.0,85.0,163.0,68.0,58.0,25.0,619.0,20.0,60.0,110.0,3,0,1,0,0,1,0
46.0,90.0,165.0,75.0,44.0,23.0,956.0,50.0,70.0,120.0,3,0,0,0,0,1,0
46.0,91.0,167.0,76.0,45.0,23.0,965.0,60.0,80.0,130.0,3,0,0,0,0,1,0
35.0,77.0,142.0,65.0,42.0,20.0,1053.0,50.0,50.0,80.0,3,0,0,0,0,1,0
73.0,92.0,190.0,78.0,47.0,24.0,965.0,50.0,80.0,130.0,3,0,1,0,0,1,0
42.0,65.0,109.0,44.0,23.0,12.0,844.0,50.0,70.0,110.0,3,0,0,0,0,0,1
36.0,59.0,99.0,40.0,23.0,11.0,881.0,50.0,60.0,100.0,3,0,0,0,0,0,1
47.0,73.0,123.0,50.0,26.0,14.0,898.0,50.0,70.0,120.0,3,0,0,0,0,0,1
70.0,72.0,129.0,49.0,25.0,13.0,809.0,60.0,80.0,130.0,3,0,1,0,0,0,1
61.0,64.0,115.0,44.0,23.0,12.0,886.0,50.0,70.0,110.0,3,0,1,0,0,0,1
76.0,78.0,141.0,54.0,27.0,15.0,885.0,60.0,80.0,130.0,3,0,1,0,0,0,1
110.0,125.0,228.0,89.0,51.0,27.0,481.0,80.0,120.0,200.0,3,1,1,1,0,0,0
138.0,159.0,271.0,114.0,55.0,35.0,555.0,100.0,150.0,250.0,3,1,1,1,0,0,0
46.0,70.0,118.0,48.0,24.0,13.0,851.0,60.0,70.0,120.0,3,1,0,0,0,0,1
30.0,51.0,85.0,34.0,21.0,9.0,863.0,40.0,50.0,80.0,3,1,0,0,0,0,1
17.0,130.0,223.0,93.0,113.0,22.0,692.0,40.0,130.0,210.0,3,1,0,0,1,0,0
62.0,117.0,204.0,87.0,55.0,28.0,472.0,70.0,110.0,190.0,3,1,0,0,1,0,0
71.0,130.0,227.0,97.0,59.0,32.0,575.0,80.0,130.0,220.0,3,1,0,0,1,0,0
58.0,114.0,199.0,85.0,56.0,28.0,555.0,70.0,110.0,190.0,3,1,0,0,1,0,0
34.0,62.0,110.0,48.0,28.0,15.0,623.0,30.0,50.0,80.0,3,1,0,0,0,1,0
35.0,63.0,112.0,49.0,28.0,16.0,611.0,30.0,50.0,80.0,3,1,0,0,0,1,0
36.0,65.0,115.0,50.0,29.0,16.0,587.0,30.0,50.0,80.0,3,1,0,0,0,1,0
27.0,48.0,81.0,33.0,21.0,9.0,813.0,40.0,50.0,80.0,3,1,0,0,0,0,1
40.0,48.0,86.0,33.0,21.0,9.0,813.0,40.0,50.0,80.0,3,1,1,0,0,0,1
44.0,53.0,88.0,36.0,20.0,10.0,838.0,40.0,60.0,90.0,3,1,1,0,0,0,1
63.0,100.0,178.0,78.0,37.0,25.0,593.0,100.0,130.0,220.0,4,1,0,1,0,0,0
106.0,144.0,243.0,99.0,38.0,27.0,766.0,100.0,120.0,200.0,4,1,0,0,1,0,0
20.0,63.0,110.0,47.0,43.0,15.0,420.0,30.0,60.0,100.0,4,1,0,0,0,1,0
33.0,68.0,117.0,50.0,41.0,16.0,397.0,40.0,70.0,110.0,4,1,1,0,0,1,0
58.0,90.0,160.0,60.0,51.0,19.0,619.0,40.0,70.0,120.0,4,1,1,0,1,0,0
78.0,141.0,235.0,94.0,63.0,31.0,697.0,90.0,130.0,220.0,3,1,0,1,0,0,0
99.0,167.0,278.0,111.0,68.0,36.0,767.0,110.0,160.0,260.0,3,1,0,1,0,0,0
104.0,172.0,286.0,114.0,68.0,37.0,822.0,120.0,170.0,270.0,3,1,0,1,0,0,0
99.0,126.0,224.0,84.0,59.0,27.0,632.0,70.0,110.0,190.0,3,1,1,1,0,0,0
132.0,143.0,261.0,102.0,54.0,31.0,666.0,90.0,130.0,220.0,3,1,1,1,0,0,0
63.0,91.0,154.0,63.0,28.0,17.0,864.0,80.0,100.0,160.0,3,1,0,0,0,0,1
49.0,75.0,126.0,51.0,26.0,14.0,857.0,60.0,80.0,130.0,3,1,0,0,0,0,1
70.0,72.0,129.0,49.0,25.0,13.0,767.0,60.0,80.0,130.0,3,1,1,0,0,0,1
70.0,72.0,129.0,49.0,25.0,13.0,779.0,60.0,80.0,130.0,3,1,1,0,0,0,1
87.0,91.0,153.0,63.0,26.0,17.0,864.0,80.0,100.0,160.0,3,1,1,0,0,0,1
42.0,47.0,83.0,31.0,19.0,8.0,856.0,40.0,50.0,80.0,3,1,1,0,0,0,1
58.0,112.0,195.0,83.0,54.0,27.0,433.0,80.0,120.0,190.0,3,1,0,0,1,0,0
101.0,132.0,229.0,99.0,55.0,32.0,565.0,80.0,130.0,220.0,3,1,1,0,1,0,0
15.0,29.0,54.0,22.0,19.0,7.0,573.0,20.0,20.0,20.0,3,1,1,0,0,1,0
18.0,32.0,60.0,24.0,20.0,7.0,567.0,20.0,30.0,40.0,3,1,1,0,0,1,0
19.0,74.0,133.0,59.0,55.0,22.0,403.0,30.0,60.0,100.0,3,1,0,0,0,1,0
20.0,66.0,134.0,54.0,56.0,20.0,312.0,20.0,50.0,90.0,3,1,1,0,0,1,0
18.0,65.0,126.0,53.0,53.0,20.0,306.0,20.0,50.0,90.0,3,1,1,0,0,1,0
23.0,72.0,129.0,58.0,51.0,22.0,338.0,30.0,60.0,100.0,3,1,1,0,0,1,0
55.0,103.0,189.0,86.0,48.0,26.0,1081.0,50.0,80.0,140.0,3,1,0,0,0,1,0
71.0,94.0,185.0,80.0,46.0,24.0,1055.0,40.0,50.0,90.0,3,1,1,0,0,1,0
30.0,51.0,85.0,34.0,21.0,9.0,821.0,50.0,60.0,90.0,3,1,0,0,0,0,1
45.0,51.0,91.0,34.0,21.0,9.0,821.0,50.0,60.0,90.0,3,1,1,0,0,0,1
-27.0,28.0,132.0,104.0,55.0,33.0,685.0,-20.0,30.0,160.0,2,1,0,1,0,0,0
40.0,-13.0,116.0,122.0,61.0,39.0,619.0,-60.0,-20.0,150.0,2,1,1,1,0,0,0
40.0,-24.0,138.0,162.0,96.0,53.0,619.0,40.0,-30.0,170.0,2,1,0,1,0,0,0
40.0,-27.0,146.0,173.0,100.0,57.0,619.0,40.0,-30.0,170.0,2,1,0,1,0,0,0
40.0,-36.0,200.0,60.0,113.0,78.0,619.0,40.0,-40.0,250.0,2,1,1,1,0,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,2,1,1,0,1,0,0
99.0,112.0,197.0,87.0,37.0,28.0,564.0,70.0,100.0,170.0,2,1,1,0,0,1,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,3,1,1,1,0,0,0
70.0,73.0,131.0,50.0,26.0,14.0,589.0,50.0,70.0,120.0,3,1,1,0,0,0,1
40.0,-59.0,66.0,125.0,46.0,22.0,1382.0,40.0,-60.0,60.0,3,1,0,0,1,0,0
40.0,76.0,72.0,144.0,46.0,22.0,619.0,40.0,-60.0,70.0,3,1,0,0,1,0,0
40.0,-56.0,74.0,125.0,46.0,22.0,619.0,40.0,-60.0,50.0,3,1,1,0,1,0,0
40.0,-60.0,65.0,121.0,46.0,22.0,619.0,40.0,-60.0,50.0,3,1,1,0,1,0,0
40.0,-32.0,182.0,60.0,87.0,66.0,1480.0,40.0,-20.0,140.0,3,1,0,0,0,1,0
40.0,-65.0,160.0,60.0,91.0,69.0,619.0,40.0,-50.0,110.0,3,1,0,0,0,1,0
40.0,-46.0,196.0,60.0,90.0,75.0,619.0,40.0,-30.0,150.0,3,1,1,0,0,1,0
40.0,-62.0,196.0,60.0,95.0,22.0,619.0,40.0,-40.0,150.0,3,1,1,0,0,1,0
184.0,178.0,298.0,123.0,42.0,34.0,947.0,150.0,190.0,320.0,3,1,1,0,0,0,1
133.0,178.0,301.0,123.0,45.0,34.0,941.0,150.0,190.0,320.0,3,1,0,0,0,0,1
153.0,152.0,254.0,104.0,38.0,29.0,952.0,120.0,160.0,270.0,3,1,1,0,0,0,1
188.0,172.0,309.0,118.0,45.0,33.0,930.0,130.0,170.0,290.0,3,1,1,0,0,0,1
40.0,76.0,138.0,60.0,90.0,66.0,1262.0,40.0,70.0,130.0,3,1,1,0,1,0,0
26.0,52.0,92.0,40.0,26.0,13.0,536.0,40.0,60.0,100.0,4,1,0,1,0,0,0
104.0,109.0,206.0,84.0,39.0,27.0,603.0,110.0,140.0,240.0,4,1,1,1,0,0,0
188.0,172.0,309.0,118.0,45.0,33.0,930.0,100.0,130.0,220.0,4,1,1,0,1,0,0
78.0,111.0,187.0,76.0,33.0,21.0,580.0,80.0,80.0,120.0,4,1,0,0,1,0,0
27.0,71.0,123.0,52.0,44.0,17.0,361.0,50.0,80.0,120.0,4,1,0,0,0,1,0
49.0,80.0,149.0,60.0,47.0,19.0,329.0,50.0,80.0,130.0,4,1,1,0,0,1,0
37.0,71.0,122.0,52.0,41.0,17.0,361.0,50.0,80.0,120.0,4,1,1,0,0,1,0
52.0,72.0,129.0,49.0,37.0,15.0,351.0,40.0,70.0,110.0,4,1,1,0,0,1,0
-2.0,50.0,145.0,95.0,52.0,30.0,608.0,30.0,70.0,180.0,2,1,0,1,0,0,0
-61.0,16.0,133.0,109.0,57.0,34.0,796.0,-30.0,20.0,150.0,2,1,1,1,0,0,0
-83.0,3.0,124.0,113.0,59.0,36.0,619.0,-50.0,0.0,130.0,2,1,1,1,0,0,0
40.0,-32.0,159.0,60.0,109.0,63.0,1564.0,40.0,-50.0,190.0,2,1,0,1,0,0,0
26.0,169.0,290.0,121.0,46.0,22.0,712.0,30.0,160.0,270.0,2,1,0,0,1,0,0
39.0,169.0,309.0,121.0,46.0,22.0,712.0,30.0,160.0,270.0,2,1,1,0,1,0,0
39.0,168.0,308.0,121.0,46.0,22.0,912.0,40.0,170.0,280.0,2,1,1,0,1,0,0
40.0,76.0,138.0,60.0,113.0,22.0,1260.0,40.0,70.0,130.0,2,1,0,0,1,0,0
197.0,191.0,320.0,132.0,45.0,36.0,994.0,140.0,170.0,280.0,2,1,1,0,0,1,0
132.0,124.0,224.0,86.0,35.0,24.0,1003.0,80.0,110.0,190.0,2,1,1,0,0,1,0
40.0,76.0,138.0,60.0,46.0,22.0,1296.0,40.0,70.0,130.0,2,1,0,0,0,1,0
134.0,179.0,302.0,123.0,45.0,34.0,959.0,110.0,130.0,220.0,2,1,0,0,0,0,1
125.0,117.0,211.0,81.0,33.0,22.0,441.0,70.0,80.0,130.0,2,1,1,0,0,0,1
167.0,76.0,138.0,60.0,99.0,74.0,619.0,170.0,70.0,130.0,2,1,0,0,1,0,0
157.0,76.0,138.0,60.0,94.0,70.0,619.0,160.0,240.0,130.0,2,1,0,0,1,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,3,1,0,1,0,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,3,1,0,1,0,0,0
40.0,76.0,138.0,60.0,46.0,22.0,619.0,40.0,70.0,130.0,3,1,1,1,0,0,0
92.0,239.0,138.0,60.0,46.0,22.0,1518.0,90.0,200.0,130.0,3,1,0,0,0,1,0
40.0,76.0,138.0,60.0,88.0,63.0,1402.0,40.0,70.0,130.0,3,1,1,0,1,0,0
40.0,76.0,138.0,60.0,83.0,59.0,933.0,40.0,70.0,130.0,3,1,1,0,1,0,0
29.0,56.0,100.0,44.0,27.0,14.0,618.0,50.0,70.0,120.0,4,0,0,1,0,0,0
29.0,55.0,98.0,43.0,26.0,14.0,613.0,50.0,70.0,120.0,4,0,0,1,0,0,0
29.0,56.0,99.0,43.0,27.0,14.0,597.0,50.0,70.0,120.0,4,0,0,1,0,0,0
74.0,115.0,205.0,90.0,41.0,29.0,572.0,140.0,160.0,290.0,4,0,0,1,0,0,0
71.0,112.0,200.0,88.0,41.0,29.0,561.0,90.0,130.0,230.0,4,0,0,1,0,0,0
49.0,60.0,113.0,46.0,27.0,15.0,608.0,60.0,80.0,130.0,4,0,1,1,0,0,0
41.0,56.0,98.0,43.0,24.0,14.0,602.0,50.0,70.0,120.0,4,0,1,1,0,0,0
110.0,115.0,218.0,90.0,41.0,29.0,572.0,140.0,160.0,290.0,4,0,1,1,0,0,0
105.0,112.0,213.0,88.0,41.0,29.0,561.0,90.0,130.0,230.0,4,0,1,1,0,0,0
21.0,39.0,66.0,27.0,18.0,7.0,859.0,60.0,60.0,90.0,4,0,0,1,0,0,0
44.0,48.0,90.0,32.0,21.0,8.0,821.0,50.0,60.0,100.0,4,0,1,1,0,0,0
30.0,42.0,70.0,29.0,19.0,8.0,835.0,40.0,50.0,80.0,4,0,1,1,0,0,0
26.0,36.0,59.0,24.0,16.0,6.0,856.0,30.0,40.0,70.0,4,0,1,1,0,0,0
22.0,34.0,56.0,23.0,17.0,6.0,868.0,40.0,50.0,70.0,4,0,1,1,0,0,0
22.0,33.0,55.0,22.0,16.0,6.0,865.0,30.0,40.0,60.0,4,0,1,1,0,0,0
42.0,49.0,87.0,33.0,21.0,9.0,870.0,50.0,60.0,90.0,4,0,1,1,0,0,0
17.0,34.0,56.0,22.0,17.0,6.0,452.0,30.0,30.0,40.0,4,0,0,0,1,0,0
15.0,32.0,53.0,21.0,17.0,5.0,449.0,30.0,30.0,40.0,4,0,0,0,1,0,0
10.0,26.0,44.0,18.0,16.0,5.0,478.0,20.0,20.0,30.0,4,0,0,0,1,0,0
9.0,26.0,44.0,18.0,17.0,5.0,486.0,20.0,20.0,30.0,4,0,0,0,1,0,0
10.0,25.0,41.0,16.0,15.0,4.0,484.0,20.0,20.0,30.0,4,0,0,0,1,0,0
29.0,48.0,80.0,32.0,19.0,8.0,482.0,30.0,40.0,60.0,4,0,0,0,1,0,0
18.0,29.0,49.0,20.0,15.0,5.0,464.0,30.0,30.0,40.0,4,0,1,0,1,0,0
14.0,26.0,44.0,18.0,15.0,5.0,478.0,20.0,20.0,30.0,4,0,1,0,1,0,0
12.0,26.0,44.0,18.0,16.0,5.0,486.0,20.0,20.0,30.0,4,0,1,0,1,0,0
99.0,167.0,278.0,111.0,68.0,36.0,767.0,90.0,140.0,230.0,4,0,0,0,1,0,0
62.0,119.0,197.0,78.0,57.0,25.0,798.0,40.0,90.0,150.0,4,0,0,0,1,0,0
137.0,167.0,276.0,111.0,63.0,36.0,767.0,90.0,140.0,230.0,4,0,1,0,1,0,0
107.0,133.0,236.0,88.0,61.0,29.0,817.0,60.0,110.0,170.0,4,0,1,0,1,0,0
13.0,66.0,120.0,54.0,53.0,20.0,312.0,20.0,60.0,110.0,4,0,0,0,0,1,0
11.0,65.0,118.0,53.0,54.0,20.0,306.0,20.0,60.0,110.0,4,0,0,0,0,1,0
17.0,72.0,130.0,58.0,55.0,22.0,338.0,20.0,70.0,120.0,4,0,0,0,0,1,0
19.0,74.0,133.0,59.0,55.0,22.0,377.0,30.0,80.0,130.0,4,0,0,0,0,1,0
13.0,67.0,121.0,54.0,54.0,20.0,391.0,20.0,60.0,110.0,4,0,0,0,0,1,0
20.0,66.0,134.0,54.0,56.0,20.0,312.0,20.0,60.0,110.0,4,0,1,0,0,1,0
19.0,66.0,128.0,54.0,53.0,20.0,301.0,20.0,60.0,110.0,4,0,1,0,0,1,0
22.0,70.0,135.0,57.0,55.0,21.0,313.0,30.0,70.0,120.0,4,0,1,0,0,1,0
28.0,77.0,139.0,63.0,53.0,23.0,397.0,20.0,70.0,130.0,4,0,1,0,0,1,0
17.0,129.0,221.0,92.0,112.0,22.0,599.0,40.0,130.0,210.0,4,0,0,0,0,1,0
25.0,132.0,242.0,95.0,46.0,22.0,532.0,30.0,130.0,220.0,4,0,1,0,0,1,0
24.0,132.0,242.0,95.0,46.0,22.0,554.0,30.0,130.0,220.0,4,0,1,0,0,1,0
35.0,154.0,262.0,110.0,46.0,22.0,665.0,40.0,150.0,250.0,4,0,1,0,0,1,0
25.0,134.0,245.0,96.0,46.0,22.0,683.0,40.0,120.0,200.0,4,0,1,0,0,1,0
98.0,155.0,267.0,112.0,57.0,34.0,-120.0,90.0,130.0,220.0,4,0,0,0,1,0,0
101.0,159.0,273.0,114.0,58.0,35.0,619.0,100.0,140.0,230.0,4,0,0,0,1,0,0
105.0,164.0,282.0,118.0,59.0,36.0,619.0,100.0,140.0,240.0,4,0,0,0,1,0,0
102.0,161.0,277.0,116.0,59.0,35.0,619.0,100.0,140.0,230.0,4,0,0,0,1,0,0
89.0,143.0,245.0,102.0,54.0,31.0,619.0,60.0,100.0,180.0,4,0,0,0,1,0,0
121.0,186.0,320.0,134.0,65.0,41.0,619.0,90.0,140.0,240.0,4,0,0,0,1,0,0
139.0,159.0,271.0,114.0,54.0,35.0,619.0,100.0,140.0,230.0,4,0,1,0,1,0,0
141.0,161.0,275.0,116.0,55.0,35.0,619.0,100.0,140.0,230.0,4,0,1,0,1,0,0
122.0,134.0,245.0,96.0,52.0,29.0,619.0,80.0,110.0,190.0,4,0,1,0,1,0,0
180.0,186.0,341.0,134.0,65.0,41.0,619.0,90.0,140.0,240.0,4,0,1,0,1,0,0
16.0,70.0,127.0,57.0,54.0,21.0,313.0,20.0,70.0,130.0,1,0,0,1,0,0,0
18.0,74.0,133.0,59.0,56.0,22.0,403.0,20.0,70.0,130.0,1,0,0,1,0,0,0
33.0,80.0,155.0,65.0,58.0,24.0,403.0,30.0,80.0,140.0,1,0,1,1,0,0,0
15.0,128.0,220.0,92.0,113.0,22.0,541.0,40.0,140.0,230.0,1,0,0,1,0,0,0
48.0,184.0,314.0,133.0,46.0,22.0,705.0,60.0,190.0,330.0,1,0,1,1,0,0,0
63.0,121.0,212.0,91.0,58.0,30.0,533.0,90.0,130.0,220.0,1,0,0,1,0,0,0
71.0,130.0,227.0,97.0,59.0,32.0,575.0,80.0,130.0,230.0,1,0,0,1,0,0,0
91.0,116.0,215.0,86.0,55.0,28.0,547.0,100.0,120.0,200.0,1,0,1,1,0,0,0
76.0,103.0,192.0,77.0,52.0,25.0,557.0,60.0,100.0,170.0,1,0,1,1,0,0,0
70.0,123.0,226.0,103.0,53.0,31.0,1073.0,100.0,150.0,260.0,1,0,0,0,1,0,0
45.0,89.0,164.0,75.0,44.0,23.0,1063.0,70.0,110.0,200.0,1,0,0,0,1,0,0
79.0,99.0,194.0,83.0,46.0,25.0,1063.0,80.0,120.0,210.0,1,0,1,0,1,0,0
36.0,65.0,115.0,50.0,29.0,16.0,587.0,60.0,80.0,130.0,1,0,0,0,1,0,0
47.0,58.0,110.0,45.0,26.0,14.0,605.0,50.0,70.0,120.0,1,0,1,0,1,0,0
16.0,30.0,55.0,22.0,19.0,7.0,570.0,30.0,40.0,60.0,1,0,1,0,1,0,0
29.0,65.0,104.0,39.0,36.0,12.0,380.0,40.0,60.0,90.0,1,0,0,0,0,1,0
53.0,94.0,151.0,57.0,41.0,17.0,349.0,70.0,90.0,130.0,1,0,0,0,0,1,0
48.0,88.0,141.0,53.0,40.0,16.0,321.0,50.0,80.0,130.0,1,0,0,0,0,1,0
30.0,66.0,107.0,41.0,36.0,12.0,320.0,30.0,60.0,90.0,1,0,0,0,0,1,0
93.0,105.0,178.0,62.0,42.0,19.0,346.0,70.0,90.0,140.0,1,0,1,0,0,1,0
45.0,66.0,114.0,41.0,36.0,12.0,320.0,30.0,60.0,90.0,1,0,1,0,0,1,0
58.0,85.0,144.0,59.0,27.0,16.0,842.0,60.0,70.0,120.0,1,0,0,0,0,1,0
64.0,68.0,123.0,47.0,25.0,13.0,772.0,50.0,60.0,100.0,1,0,1,0,0,1,0
41.0,81.0,137.0,56.0,40.0,17.0,382.0,50.0,80.0,120.0,1,0,0,0,0,0,1
27.0,65.0,110.0,45.0,38.0,14.0,410.0,30.0,60.0,90.0,1,0,0,0,0,0,1
24.0,59.0,99.0,40.0,35.0,12.0,443.0,20.0,50.0,80.0,1,0,0,0,0,0,1
21.0,54.0,90.0,36.0,33.0,11.0,462.0,10.0,40.0,70.0,1,0,0,0,0,0,1
20.0,54.0,90.0,36.0,34.0,11.0,458.0,10.0,40.0,70.0,1,0,0,0,0,0,1
31.0,67.0,113.0,46.0,36.0,14.0,454.0,30.0,60.0,90.0,1,0,0,0,0,0,1
1.0,87.0,150.0,63.0,86.0,57.0,506.0,10.0,80.0,130.0,1,0,0,0,0,0,1
-3.0,76.0,131.0,55.0,79.0,49.0,627.0,0.0,60.0,100.0,1,0,0,0,0,0,1
4.0,90.0,165.0,65.0,87.0,58.0,513.0,10.0,80.0,130.0,1,0,1,0,0,0,1
-41.0,16.0,125.0,109.0,57.0,34.0,796.0,-30.0,20.0,150.0,2,1,0,1,0,0,0
40.0,-26.0,130.0,148.0,91.0,48.0,1071.0,40.0,-30.0,150.0,2,1,1,1,0,0,0
40.0,-32.0,162.0,60.0,102.0,64.0,619.0,40.0,-40.0,200.0,2,1,1,1,0,0,0
40.0,-31.0,167.0,60.0,103.0,66.0,619.0,40.0,-40.0,210.0,2,1,1,1,0,0,0
171.0,157.0,282.0,108.0,42.0,30.0,971.0,120.0,130.0,210.0,2,1,1,0,0,1,0
135.0,136.0,228.0,94.0,35.0,26.0,562.0,80.0,90.0,150.0,2,1,1,0,0,0,1
148.0,239.0,138.0,60.0,91.0,66.0,1464.0,150.0,230.0,130.0,2,1,0,0,1,0,0
185.0,76.0,138.0,60.0,96.0,74.0,1246.0,40.0,70.0,130.0,4,1,0,1,0,0,0
39.0,52.0,98.0,40.0,26.0,13.0,536.0,40.0,60.0,100.0,4,1,1,1,0,0,0
